Game_ID,Prompt,Color,Category,Response,Response_Probability,Response_Surprisal,Correct_Answer,Probability_Correct,Surprisal_Correct,Correct
233,"['BANANA', 'CROISSANT', 'MOON']",blue,CRESCENT-SHAPED THINGS,NOSE,4.1805051296250895e-06,17.867891295923254,SICKLE,5.223702581602652e-10,30.834208191396232,False
233,"['FEATHER', 'FLOWER', 'MUSHROOM']",purple,POWER-UPS IN SUPER MARIO WORLD,NOSE,3.794751592067769e-06,18.007563120737856,STAR,1.720034532581849e-07,22.471059134467612,False
234,"['CHEER', 'GLEE', 'FESTIVITY']",yellow,MERRIMENT,CHEEK,1.2727055036521051e-06,19.583669942365237,MIRTH,1.7109219641042728e-07,22.4787227048326,False
234,"['BAND', 'CATERER', 'FLORIST']",green,BOOKED FOR A WEDDING,NOSE,1.3905075775255682e-06,19.45595696269871,OFFICIANT,4.0621512198413257e-07,21.231252717030852,False
234,"['CHOIR', 'FIRE', 'LIAR']",blue,RHYMES,CHEEK,1.2163400242570788e-06,19.6490219830287,FRYER,4.312606165512989e-07,21.144936691474218,False
234,"['BARBECUE', 'ORCHESTRA', 'SNAKE']",purple,___ PIT,POM,1.1337124306010082e-06,19.75051382636193,TAR,1.9399918471663113e-07,22.297446074725652,False
235,"['CLIP', 'CUT', 'PARE']",yellow,MAKE SHORTER,CHEEK,1.2296003660594579e-05,16.311450974796397,TRIM,2.2670974431093782e-06,18.750722167804607,False
235,"['BUILT', 'JACKED', 'RIPPED']",green,MUSCULAR,CHEEK,1.0917128747678362e-05,16.483047003358966,SWOLE,2.2022561552148545e-07,22.11451437861306,False
235,"['BUFF', 'FAN', 'LOVER']",blue,ENTHUSIAST,NOSE,1.0497057701286394e-05,16.539655473651727,NUT,1.0497057701286394e-05,16.539655473651727,False
235,"['BRAIN', 'PRUNE', 'PUG']",purple,WRINKLY THINGS,LAB,1.1365374120941851e-05,16.42499529942809,WALNUT,4.878673962593894e-07,20.967007591741996,False
236,"['BREAK', 'HOLIDAY', 'LEAVE']",yellow,TIME OFF,MOUTH,2.4013286292756675e-06,18.667735714950773,RECESS,7.48639976677623e-08,23.671152670232306,False
236,"['BUCKLE', 'HOLE', 'LOOP']",green,FEATURES OF A BELT,NOSE,2.1220043890934903e-06,18.846140929039045,STRAP,2.3881293031990936e-07,21.997615712016753,False
236,"['HOLEY', 'HOLI', 'HOLY']",blue,HOMOPHONES,NOSE,2.6949855964630842e-06,18.501291006909216,WHOLLY,2.04448671325963e-08,25.54368607201194,False
236,"['DOG', 'DRIFT', 'HOLLY']",purple,___WOOD,MOUTH,3.897388069162844e-06,17.969060979212532,SANDAL,4.1565570430002197e-10,31.163891938201935,False
237,"['AGENCY', 'COMPANY', 'ENTERPRISE']",yellow,COMMERCIAL ORGANIZATION,POM,1.647636395318841e-06,19.211170669368517,FIRM,1.647636395318841e-06,19.211170669368517,False
237,"['COOP', 'PEN', 'STABLE']",green,FARM FIXTURES,CHEEK,2.6397617602924583e-06,18.53116083775333,STY,1.1965239821165596e-07,22.9946473508839,False
237,"['FLUFFY', 'REX', 'ROVER']",blue,CLASSIC DOG NAMES,CHEEK,2.2244671527005266e-06,18.778108774018357,SPOT,2.577702957751171e-07,21.887410640259805,False
237,"['INK', 'LACK', 'OLD']",purple,COLORS MINUS THEIR FIRST LETTERS,CHEEK,2.0196814602968516e-06,18.917440797083838,RANGE,2.619981955831463e-07,21.863939788449617,False
238,"['COCOA', 'COFFEE', 'MATE']",yellow,DRINKS WITH CAFFEINE,NOSE,1.2803458275811863e-06,19.575035027575883,TEA,8.537095936844707e-07,20.15975127235557,False
238,"['BORING', 'DULL', 'MUNDANE']",green,UNEXCITING,NOSE,1.7598192698642379e-06,19.11614129492684,VANILLA,1.7598192698642379e-06,19.11614129492684,False
238,"['ACT', 'BIT', 'ROUTINE']",blue,COMEDIAN’S PERFORMANCE,NOSE,1.4127389249551925e-06,19.433073689974357,SET,2.6778832307172706e-07,21.83240361099441,False
238,"['DIRTY', 'DRY', 'TWIST']",purple,MARTINI SPECIFICATIONS,CHEEK,1.2373635627227486e-06,19.62429911341271,UP,3.1853585369390203e-07,21.58204089601504,False
239,"['BROTHER', 'LORD', 'PLEASE']",yellow,GIVE ME A BREAK!,PEKE,2.5379029011673992e-06,18.587931695844134,SHEESH,7.66098594340292e-07,20.315966590060786,False
239,"['BISHOP', 'CARDINAL', 'PASTOR']",green,ECCLESIASTICAL TITLES,NOSE,3.5700852549780393e-06,18.09561004255848,PRIOR,5.3253955911714e-08,24.162536060760775,False
239,"['HEART', 'MADONNA', 'PRINCE']",blue,ROCK & ROLL HALL OF FAME INDUCTEES,LAB,3.235917120036902e-06,18.23739391212581,QUEEN,3.235917120036902e-06,18.23739391212581,False
239,"['DELI', 'NIECE', 'ROAM']",purple,CITY HOMOPHONES,CHEEK,3.1295730877900496e-06,18.285602700068747,SOUL,8.575470999971913e-09,26.797136941807203,False
240,"['BRIGHT', 'FLASHY', 'GARISH']",yellow,"OSTENTATIOUS,  AS AN OUTFIT",TENOR,2.6310128760087537e-06,18.535950260345828,LOUD,1.4592397690194048e-07,22.70827971093859,False
240,"['GAS', 'STINKER', 'TOOT']",green,EUPHEMISMS FOR FLATULENCE,WOLF,2.055711092907586e-06,18.89193104512154,WIND,7.664417012165359e-08,23.637248700501857,False
240,"['DIRTY', 'HONEY', 'PLATINUM']",blue,KINDS OF BLOND,WOLF,1.875058728728618e-06,19.024632786345713,STRAWBERRY,1.2651987901790562e-08,26.236060677678466,False
240,"['HUG', 'OF', 'OXYGEN']",purple,WHAT “O” MIGHT MEAN,TENOR,1.1735843372662202e-06,19.700647047374687,ZERO,1.1735843372662202e-06,19.700647047374687,False
241,"['CRAB', 'RAY', 'SPONGE']",yellow,SEA CREATURES,POM,2.7779706215369515e-06,18.45753722716364,SQUID,1.7576730071411362e-09,29.08368615372953,False
241,"['CIRCLE', 'DIAMOND', 'SQUARE']",green,BASIC TWO-DIMENSIONAL SHAPES,POM,2.3481370590161532e-06,18.70005194938047,TRIANGLE,2.0799700450879754e-07,22.196933912823155,False
241,"['BOB', 'CROSS', 'HOOK']",blue,BOXING MANEUVERS,POM,2.4505920919182245e-06,18.638438205862656,WEAVE,2.507159990727814e-07,21.927442601639683,False
241,"['FEAST', 'FREE', 'PANTS']",purple,FANCY ___,POM,3.0352366593433544e-06,18.329759560602675,THAT,3.0352366593433544e-06,18.329759560602675,False
242,"['ARROW', 'BOW', 'QUIVER']",yellow,ARCHERY EQUIPMENT,STOOGE,6.61538751955959e-06,17.205742899415576,TARGET,2.6670765596037427e-09,28.48209361530839,False
242,"['BRIDGE', 'GIN', 'SPIT']",green,CARD GAMES,STOOGE,6.9699713094451e-06,17.130415851796684,WAR,1.0355986432841746e-06,19.88110358901646,False
242,"['BELT', 'CLOCK', 'DECK']",blue,WALLOP,STOOGE,5.7475976973364595e-06,17.408609485324625,SLUG,3.417530933802482e-07,21.480542267757976,False
242,"['ANCHOR', 'DRAGON', 'HEART']",purple,CLASSIC TATTOOS,WOLF,5.4823617574584205e-06,17.47677104078257,ROSE,4.853308723795635e-07,20.97452802992383,False
243,"['REWIND', 'SHUFFLE', 'SKIP']",yellow,MUSIC PLAYER BUTTONS,POM,1.2026159311062656e-05,16.34346449921879,STOP,3.3420559475416667e-07,21.51276077923694,False
243,"['AIR', 'RUN', 'SCREEN']",green,BROADCAST,POM,6.22242168901721e-06,17.29409240073939,SHOW,1.6303326333400037e-07,22.548330319686833,False
243,"['BATH', 'CARD', 'CURTAIN']",blue,THINGS YOU CAN DRAW,POM,6.131229383754544e-06,17.315392189043077,PICTURE,2.4089849830488674e-06,18.663143169084634,False
243,"['EON', 'ETHER', 'NET']",purple,NUMBER ANAGRAMS,POM,5.2144259825581685e-06,17.5490601234241,TOW,1.2767968371463212e-07,22.900967681347357,False
244,"['CANARY', 'FINK', 'RAT']",yellow,STOOL PIGEON,KING,2.3635177512915106e-06,18.690632869170003,SNITCH,1.2111127212222073e-08,26.29909161266268,False
244,"['JAM', 'PACK', 'SQUEEZE']",green,CRAM INTO A TIGHT SPACE,POM,4.271447323844768e-06,17.836843578368384,STUFF,1.918330241323929e-07,22.313645561942813,False
244,"['CAT', 'COW', 'MOUNTAIN']",blue,YOGA POSES,POM,4.8080260057759006e-06,17.666123869967574,TRIANGLE,3.6539196912599436e-07,21.38405173859158,False
244,"['BUTTER', 'DRAGON', 'FIRE']",purple,___FLY,POM,4.910913958156016e-06,17.635577023359684,HORSE,3.162054781569168e-06,18.2707062071897,False
245,"['BUZZ', 'DRONE', 'HUM']",yellow,MONOTONOUS SOUNDS,AMIGO,2.479985141690122e-06,18.621237092290325,PURR,8.256319006250123e-08,23.5299260446551,False
245,"['BARGE', 'DORY', 'SCOW']",green,BOATS,CHEEK,2.8961933367099846e-06,18.397410655921497,SLOOP,8.07015467785277e-08,23.5628284336959,False
245,"['AMERICA', 'HOOK', 'MORGAN']",blue,CAPTAINS,POM,1.1673946573864669e-06,19.708276198509534,NEMO,5.3240650998986894e-08,24.16289654721671,False
245,"['AUTO', 'BUREAU', 'DEMO']",purple,PREFIXES WITH -CRACY,NOSE,2.798338528009481e-06,18.446998066743696,PLUTO,1.2699121043624473e-06,19.586839923498943,False
246,"['DROP', 'ECHO', 'FREEZE']",yellow,BAD THINGS FOR A VIDEO CALL TO DO,WOLF,3.2545716521781287e-07,21.551028987470016,LAG,1.0864179245118066e-07,23.13391747668952,False
246,"['MIME', 'PRISONER', 'REFEREE']",green,COSTUMES WITH STRIPED SHIRTS,POM,3.850336725008674e-06,17.986583949423782,SAILOR,2.1772676461750962e-07,22.130977898818887,False
246,"['GENIE', 'MONKEY', 'PARROT']",blue,SEEN IN “ALADDIN”,CHEEK,6.640319725192967e-07,20.522243956548163,PRINCESS,1.2853600139806076e-07,22.891324166551012,False
246,"['APOLLO', 'CANDLES', 'FANTASTIC']",purple,MOVIES MINUS NUMBERS,WOLF,4.08996015721641e-07,21.22140987514385,SAMURAI,5.4936560189844386e-08,24.11765817908947,False
247,"['EGG', 'GOAD', 'SPUR']",yellow,"ENCOURAGE,  WITH ""ON""",KING,7.135130090318853e-06,17.096628835636178,URGE,3.5385835417400813e-07,21.430324684200446,False
247,"['JAWBREAKER', 'MEATBALL', 'MOZZARELLA']",green,SPHERICAL FOODS,PEKE,7.651541636732873e-06,16.995818117257876,ORANGE,7.651541636732873e-06,16.995818117257876,False
247,"['DAIRY', 'FROZEN', 'PRODUCE']",blue,GROCERY STORE AISLES,PEKE,9.86244594969321e-06,16.62962308074543,SNACK,5.698231930750808e-08,24.064910415335635,False
247,"['BANANAS', 'FIGURE', 'FISH']",purple,GO ___,WOLF,1.441664426238276e-05,16.081905084436887,STEADY,4.6587338431436365e-08,24.35548684851627,False
248,"['BRUSH', 'GRAZE', 'KISS']",yellow,TOUCH LIGHTLY,EYE,1.5966363662300864e-06,19.256532792813136,SKIM,1.9807352202860784e-07,22.267460626947905,False
248,"['ODD', 'PERFECT', 'PRIME']",green,KINDS OF NUMBERS,NOSE,2.580377895355923e-06,18.56398620606605,WHOLE,1.4192998776252352e-07,22.7483172219201,False
248,"['OYSTER', 'PLUM', 'SOY']",blue,SAUCES IN CHINESE CUISINE,STOOGE,3.557798436304438e-06,18.100583790922926,XO,2.4124888113874476e-06,18.661046317842224,False
248,"['CLAW', 'FRUIT', 'HUG']",purple,BEAR ___,NOSE,2.547379153838847e-06,18.582554861909625,WITNESS,1.0157737051486038e-06,19.90898953613467,False
249,"['MONITOR', 'SURVEY', 'TRACK']",yellow,FOLLOW ATTENTIVELY,MOUTH,4.222774805384688e-06,17.853377257022156,WATCH,5.512307410526773e-08,24.11276841255239,False
249,"['BEACH', 'DESERT', 'HOURGLASS']",green,WHERE YOU MIGHT FIND SAND,MOUTH,3.8128748656163225e-06,18.000689385156857,PLAYGROUND,1.028382072831846e-07,23.213120298345867,False
249,"['BAKE', 'BROIL', 'LIGHT']",blue,OVEN BUTTONS,TENOR,1.4966033177188365e-06,19.349876690878766,TIMER,2.7468004759612086e-08,25.117672640383585,False
249,"['BLUR', 'OASIS', 'PULP']",purple,BRITPOP BANDS,POM,6.767476406821515e-06,17.172950616484368,SUEDE,6.232176019693725e-07,20.613760683194325,False
250,"['CROC', 'LOAFER', 'MOCCASIN']",yellow,COMFY SHOES,WOLF,3.2483158065588214e-06,18.231876668818366,SLIPPER,2.031270298630261e-07,22.23111443415569,False
250,"['BOA', 'HEADDRESS', 'PILLOW']",green,THINGS MADE WITH FEATHERS,TENOR,4.69953329229611e-06,17.699051078559894,SHUTTLECOCK,9.037519177468312e-09,26.721426050543908,False
250,"['BASIC', 'JAVA', 'PYTHON']",blue,PROGRAMMING LANGUAGES,WOLF,2.9757550237263786e-06,18.358312806521518,RUBY,4.897404437542718e-07,20.961479322576928,False
250,"['COBRA', 'INSPIRATION', 'LIGHTNING']",purple,THINGS THAT CAN STRIKE,KING,1.2718052175841876e-06,19.584690836707654,UNION,1.2718052175841876e-06,19.584690836707654,False
251,"['CURL', 'LOCK', 'RINGLET']",yellow,BIT OF HAIR,CHEEK,7.448658720932144e-07,20.356516001169876,TRESS,1.4388746194526902e-07,22.728555780107342,False
251,"['COVERAGE', 'EXPOSURE', 'PRESS']",green,MEDIA ATTENTION,PEKE,9.66693505688454e-07,19.980438114647068,PUBLICITY,6.149564057977841e-08,23.954940617538956,False
251,"['DOM', 'ION', 'NESS']",blue,NOUN SUFFIXES,KING,8.071059482972487e-07,20.24073859659416,SHIP,1.941048433096171e-09,28.940516737317527,False
251,"['FAMILY', 'FLEA', 'FLYING']",purple,___ CIRCUS,PEKE,6.980085345276166e-07,20.450251987883494,MEDIA,1.0218339951961752e-07,23.222335825822533,False
252,"['GRAZE', 'NIBBLE', 'PECK']",yellow,EAT A LITTLE,POM,4.019494099338772e-06,17.9245546366523,SNACK,7.254752176777401e-08,23.71649842660438,False
252,"['HUNT', 'TRACK', 'TRAIL']",green,PURSUE,POM,7.567091415694449e-07,20.33375779022285,STALK,3.302270812355346e-08,24.85196632157898,False
252,"['BEANS', 'PASTA', 'STOCK']",blue,INGREDIENTS IN MINESTRONE,POM,3.795507836912293e-06,18.007275638946037,VEGETABLES,6.296348828982445e-07,20.598981193267303,False
252,"['BROAD', 'FORE', 'POD']",purple,___CAST,POM,5.3878002290730365e-06,17.5018722103333,TYPE,2.2053562531709758e-07,22.11248493669726,False
253,"['KINDLING', 'LOG', 'MATCH']",yellow,USED IN BUILDING A FIRE,POM,1.0664630281098653e-05,16.516806522904705,TINDER,4.2835446834033064e-07,21.154691526305047,False
253,"['BLOW', 'BUMBLE', 'FLUFF']",green,MESS UP,POM,1.363805859000422e-05,16.162002186520365,SPOIL,1.1329613016641815e-06,19.751469985174264,False
253,"['DRILL', 'GRINDER', 'ROUTER']",blue,WORKSHOP TOOLS,CHEEK,2.003622057600296e-06,18.928958170096557,SAW,3.2482026313118695e-07,21.553855029819523,False
253,"['FRAME', 'HANDLE', 'HINGE']",purple,PARTS OF A DOOR,POM,1.206916476803599e-05,16.33831463485641,LOCK,3.51142261934001e-08,24.763369116017945,False
254,"['BORE', 'DRAG', 'DRIP']",yellow,PARTY POOPER,POM,8.70735584612703e-06,16.809333885726836,DUD,8.70735584612703e-06,16.809333885726836,False
254,"['BRASS', 'RHYTHM', 'STRING']",green,MUSICAL SECTIONS,TENOR,1.976483190446743e-06,18.94863288391734,WIND,1.2948952132774139e-07,22.88066130869479,False
254,"['BEAD', 'DROP', 'GLOB']",blue,BIT OF LIQUID,TENOR,3.8309167393890675e-06,17.99387889855476,TEAR,4.335976484526327e-07,21.137139731723913,False
254,"['BEAT', 'CHARRED', 'LEAK']",purple,VEGETABLE HOMOPHONES,TENOR,3.0705084554938367e-06,18.313090993376612,PEE,5.65329742130416e-07,20.754404064696864,False
255,"['BADGERS', 'BUGS', 'HOUNDS']",yellow,PESTERS,AMIGO,1.6828945490487968e-06,19.18062378976305,NAGS,5.629281645269657e-07,20.760545833012575,False
255,"['ANNIE', 'CABARET', 'CATS']",green,TONY WINNERS FOR BEST MUSICAL,STOOGE,1.6557690969420946e-06,19.20406707156126,COMPANY,4.74300293262786e-07,21.00769590376661,False
255,"['COMPUTER', 'PIANO', 'SUPER']",blue,THEY HAVE KEYS,AMIGO,1.7191810002259444e-06,19.149847125507772,TESTS,1.7191810002259444e-06,19.149847125507772,False
255,"['FISH', 'HARD KNOCKS', 'ROCK']",purple,SCHOOL OF ___,AMIGO,1.6577092765146517e-06,19.202377555317494,THOUGHT,4.241423141593259e-07,21.168948244982452,False
256,"['BARK', 'GROWL', 'HOWL']",yellow,DOG SOUNDS,STOOGE,1.2062415635227808e-06,19.661049717145662,WHINE,1.1569458990834391e-07,23.043175261260437,False
256,"['ARM', 'BRANCH', 'CHAPTER']",green,DEPARTMENT,PEKE,1.7905847471411107e-06,19.09113776728857,WING,1.4299249642135692e-06,19.41562912623467,False
256,"['CRADLE', 'FONT', 'ROOT']",blue,ORIGIN,KING,1.8503968703953433e-06,19.043733838287658,SOURCE,2.0722858096178243e-07,22.202273670992923,False
256,"['CLUE', 'FROWN', 'MELLOW']",purple,COLORS WITH THEIR FIRST LETTERS CHANGED,PEKE,1.8139770645575481e-06,19.07241235439394,PREEN,4.088380745059794e-09,27.86582329532543,False
257,"['CARAVAN', 'FLEET', 'PARADE']",yellow,PROCESSION,PIT,8.072337323028478e-07,20.240510201847027,TRAIN,1.4431554973270977e-07,22.72426990829345,False
257,"['OLIVE', 'FOREST', 'LIME']",green,SHADES OF GREEN,PIT,6.488934900517052e-07,20.555514971787705,MINT,1.2566663087909546e-07,22.923895052292007,False
257,"['DEMOCRATIC', 'EROTIC', 'NOBLE']",blue,WHAT “BLUE” MIGHT MEAN,KING,7.683462968088861e-07,20.311739978153252,SAD,1.1345100414672515e-09,29.715283475728857,False
257,"['BOOK', 'CACTUS', 'HEDGEHOG']",purple,THINGS WITH SPINES,PIT,7.909472969913622e-07,20.269915097076474,SKELETON,1.255337944705559e-09,29.569277055133696,False
258,"['FACTORY', 'MILL', 'PLANT']",yellow,MANUFACTURING LOCATIONS,KING,3.605360916481004e-06,18.08142488091096,SHOP,1.470704376060894e-07,22.69698938230445,False
258,"['WIND', 'WINE', 'WING']",green,WIN + LETTER,KING,4.299479769542813e-06,17.827406462836322,WINK,8.532211950296187e-07,20.160576859826627,False
258,"['CORE', 'RIND', 'SEED']",blue,PARTS OF FRUIT YOU MIGHT NOT EAT,PIT,3.5571267744671786e-06,18.100856176977857,STEM,4.463165836909866e-09,27.739285440485787,False
258,"['FEATHER', 'HEAVY', 'LIGHT']",purple,WEIGHTS IN BOXING,AMIGO,1.9973149392171763e-06,18.933506732574948,MIDDLE,2.431318648632441e-07,21.971757678835225,False
259,"['LUMBER', 'PLOD', 'STOMP']",yellow,WALK HEAVILY,POM,2.3519266960647656e-06,18.69772547380631,TRUDGE,3.463786129032087e-07,21.461146810391213,False
259,"['ELASTIC', 'LIMBER', 'PLASTIC']",green,FLEXIBLE,STOOGE,4.6762298211433517e-07,21.02815082893647,SUPPLE,5.74501619610146e-08,24.053113799038247,False
259,"['FOIL', 'GLOVE', 'JACKET']",blue,FENCING EQUIPMENT,POM,2.1844127786607714e-06,18.80432306771038,MASK,3.251948399451976e-08,24.874120393581826,False
259,"['BASSINET', 'CELLOPHANE', 'HARPOON']",purple,WORDS BEGINNING WITH INSTRUMENTS,POM,2.5429374090890633e-06,18.585072616815662,ORGANISM,3.058162576508039e-07,21.640831559642535,False
260,"['BITTER', 'SALTY', 'SOUR']",yellow,BASIC TASTES,LAB,4.7377406531268207e-07,21.00929743749672,SWEET,5.172585915147465e-09,27.526467150956986,False
260,"['BRAVE', 'CONFRONT', 'FACE']",green,"STAND UP TO,  AS A CHALLENGE",CHEEK,5.298286396282492e-07,20.84797083422067,MEET,5.298286396282492e-07,20.84797083422067,False
260,"['KIND', 'SORT', 'TYPE']",blue,ILK,CHEEK,4.627395071565843e-07,21.043296387556616,VARIETY,4.1170761733155814e-07,21.211876522851842,False
260,"['EXPRESSION', 'MANNER', 'ROMANTIC']",purple,"ART MOVEMENTS,  WITH -ISM",CHEEK,4.774657895723067e-07,20.9980992964715,SURREAL,5.561694993438948e-10,30.74375632024775,False
261,"['HEADBAND', 'MULLET', 'NEON']",yellow,'80S FASHION TRENDS,CHEEK,9.139862413576338e-06,16.739396121409005,SPANDEX,3.0163831432616917e-09,28.304533161528166,False
261,"['PIKE', 'SPLIT', 'STRADDLE']",green,GYMNASTICS POSITIONS,LAB,8.938548489823006e-06,16.77152799480058,TUCK,1.1137142763573138e-07,23.09811750779427,False
261,"['ANIMAL', 'GOLDFISH', 'OYSTER']",blue,KINDS OF CRACKERS,POM,2.2457550130638992e-06,18.76436801501191,RITZ,9.93894460066258e-08,23.26233209646924,False
261,"['CORPORATE', 'ROPE', 'SALMON']",purple,___ LADDER,CHEEK,1.0439942343509756e-05,16.547526730054134,WORD,5.12951942255313e-07,20.894672996113467,False
262,"['AMERICAN', 'BLUE', 'JACK']",yellow,"CHEESES,  FAMILIARLY",POM,1.2430057722667698e-05,16.295807478447614,SWISS,4.6779692297604925e-07,21.027614292093222,False
262,"['HAMMER', 'HURDLE', 'JAVELIN']",green,TRACK AND FIELD EQUIPMENT,WOLF,4.478646133065922e-06,17.76850588889504,POLE,1.4366479206273652e-07,22.730790120440396,False
262,"['CUBAN', 'KITTEN', 'STILETTO']",blue,KINDS OF HEELS,WOLF,1.2947051800438203e-05,16.237016858155904,WEDGE,1.2947051800438203e-05,16.237016858155904,False
262,"['DATE', 'DUTCH', 'JEOPARDY']",purple,DOUBLE ___,PEKE,1.0493094123376068e-05,16.540200322904,SPACE,1.1809370334958658e-06,19.691636525744908,False
263,"['HOP', 'JUMP', 'LEAP']",yellow,PROPEL INTO THE AIR,WOLF,1.186522808893642e-06,19.684828735154337,SPRING,1.186522808893642e-06,19.684828735154337,False
263,"['CHEST', 'COFFER', 'SAFE']",green,PLACE TO STORE VALUABLES,POM,1.8746653722701012e-06,19.024935471769385,VAULT,7.392818446305682e-08,23.689300275198878,False
263,"['AGE', 'DAY', 'ERA']",blue,PERIOD,KING,1.0300316262146225e-06,19.88887993455401,TIME,1.553112696228709e-07,22.61833414653308,False
263,"['DRIB', 'FLOW', 'REED']",purple,ANIMALS BACKWARD,PEKE,9.855285725279828e-07,19.952598965599424,TANG,6.674333974387991e-08,23.836800880319412,False
264,"['BREAD', 'BUTTER', 'GARLIC']",yellow,GARLIC BREAD INGREDIENTS,POM,4.7351659304695204e-07,21.010081682473285,PARSLEY,5.405480951736763e-09,27.46292986677263,False
264,"['BET', 'GAMBLE', 'RISK']",green,WAGER,POM,6.814946118538501e-07,20.48479441361166,STAKE,7.283507841293613e-08,23.710791318787663,False
264,"['ADVENTURE', 'FANTASY', 'FRONTIER']",blue,DISNEYLAND LANDS,TENOR,8.377444373763865e-07,20.186986462246004,TOMORROW,1.0821948137618165e-07,23.139536431637374,False
264,"['BASEBALL', 'CRICKET', 'FRUIT']",purple,___ BAT,POM,8.364439736396889e-07,20.189227754741868,VAMPIRE,1.2078398015091807e-07,22.98106754472603,False
265,"['AGENT', 'ASSET', 'MOLE']",yellow,INTELLIGENCE OPERATIVE,STOOGE,9.528197324470966e-07,20.00129337316653,SLEEPER,1.8703980586565194e-09,28.994007516420684,False
265,"['FOOT', 'LINE', 'METER']",green,UNITS IN POETRY,TENOR,1.9503606836224208e-06,18.967827620551745,VERSE,3.1664178834489576e-08,24.912573093454593,False
265,"['COUCH', 'IMPLY', 'INTIMATE']",blue,EXPRESS INDIRECTLY,TENOR,1.6298002947223722e-06,19.226873372637613,SUGGEST,2.641470153719183e-09,28.496011745184223,False
265,"['KELVIN', 'OKAY', 'POTASSIUM']",purple,WHAT “K” MIGHT MEAN,TENOR,1.6755727756390115e-06,19.186914220428243,THOUSAND,1.715493453957606e-07,22.47487304339374,False
266,"['MASS', 'SEA', 'SLEW']",yellow,LARGE AMOUNT,POM,1.6964326277957298e-05,15.847136338508182,TON,2.2195730764451582e-07,22.103214455981288,False
266,"['BUCKLE', 'CAVE', 'COLLAPSE']",green,FALL IN UNDER PRESSURE,NOSE,9.80115328275133e-06,16.638617050972645,GIVE,9.80115328275133e-06,16.638617050972645,False
266,"['SHOUT', 'SNAP', 'WAVE']",blue,WAYS TO GET ATTENTION,TENOR,7.962317795318086e-06,16.938380115305144,WHISTLE,5.39438360647182e-07,20.822038545775513,False
266,"['BUTTON', 'DANCE', 'FLOP']",purple,BELLY ___,AMIGO,7.791657480993308e-06,16.969638310966236,LAUGH,1.913269329634204e-07,22.317456689023253,False
267,"['HALL', 'LIBRARY', 'LOUNGE']",yellow,ROOMS IN THE GAME CLUE,POM,9.567173037794419e-06,16.67347587730423,STUDY,4.7721425033842024e-08,24.32078763436918,False
267,"['ASSOCIATE', 'FELLOW', 'PARTNER']",green,COLLEAGUE,POM,9.805220543057658e-06,16.638018488850932,PEER,2.130203000660913e-07,22.162505743576517,False
267,"['BUNNY', 'EGG', 'JELLY BEAN']",blue,SEEN DURING EASTER,POM,8.183190402633045e-06,16.898905149055473,PEEP,3.3960340317662485e-08,24.811573842842108,False
267,"['ANIMAL', 'BIRTHMARK', 'SPY']",purple,WHAT A MOLE CAN BE,POM,3.805043206739356e-06,18.00365573352053,UNIT,3.805043206739356e-06,18.00365573352053,False
268,"['GRANDE', 'MARS', 'STYLES']",yellow,POP MEGASTARS,PIT,7.584282684547361e-06,17.008555831354595,SWIFT,5.883844664822391e-07,20.696737504676673,False
268,"['CHANNEL', 'MEANS', 'MEDIUM']",green,METHOD,PIT,6.781754564144649e-06,17.16990999603406,VEHICLE,5.946828878222732e-07,20.681376101880872,False
268,"['OUTSIDE', 'REMOTE', 'SLIM']",blue,"UNLIKELY,  AS CHANCES",CHEEK,1.600501036591595e-06,19.253044958054506,SMALL,6.175272915243113e-07,20.62699376641832,False
268,"['LARGE', 'LEGEND', 'PROOF']",purple,LIVING ___,KING,7.3381138463446405e-06,17.05615928203361,ROOM,1.525380525890796e-06,19.322399382822777,False
269,"['HANGAR', 'RUNWAY', 'TARMAC']",yellow,PARTS OF AN AIRPORT,TENOR,1.582511004016851e-06,19.269353037831475,TERMINAL,5.375792397899204e-07,20.827019238949102,False
269,"['ACTION', 'CLAIM', 'COMPLAINT']",green,LEGAL TERMS,POM,5.334881279850379e-06,17.516112403031148,LAWSUIT,2.074478686608927e-07,22.200747829311716,False
269,"['BEANBAG', 'CLUB', 'RING']",blue,THINGS A JUGGLER JUGGLES,POM,2.4117089196806774e-06,18.661512777125324,TORCH,6.396349228054987e-09,27.220104144713236,False
269,"['FOXGLOVE', 'GUMSHOE', 'TURNCOAT']",purple,WORDS ENDING IN CLOTHING,POM,4.234934294800041e-06,17.849228983072837,WINDSOCK,8.399860575991625e-07,20.183131282509997,False
270,"['COLLECTIVE', 'COMMON', 'JOINT']",yellow,SHARED,AMIGO,3.3978062674577814e-06,18.16696497252476,MUTUAL,1.251870997975857e-07,22.92941076022317,False
270,"['CLEAR', 'DRAIN', 'EMPTY']",green,RID OF CONTENTS,NOSE,3.2120335617946694e-06,18.248081602003886,FLUSH,2.7047310169336924e-08,25.139939632636953,False
270,"['CIGARETTE', 'PENCIL', 'TICKET']",blue,ASSOCIATED WITH “STUB”,AMIGO,3.5086075058643473e-06,18.120670001183395,TOE,1.1250212139657378e-07,23.08354445832957,False
270,"['AMERICAN', 'FEVER', 'LUCID']",purple,___ DREAM,MOUTH,8.203595598388347e-07,20.217240289236734,PIPE,1.0290708019056183e-07,23.21215441857427,False
271,"['DART', 'HEM', 'PLEAT']",yellow,THINGS TO SEW,PEKE,4.070591785421129e-06,17.90633001959216,SEAM,4.3255107584627694e-07,21.140626167255306,False
